Applicant_ID,Income,Debt,EMI_Ratio,Late_Payments,Employment,CreditScore,DTI_Ratio,Risk,LoanStatus
A1245,52289,71315,64,2,SelfEmployed,300,1.36,High,Rejected
A1246,42732,58810,51,2,SelfEmployed,300,1.38,High,Rejected
A1247,92875,5040,32,2,SelfEmployed,524,0.05,High,Rejected
A1248,42487,46067,51,3,SelfEmployed,300,1.08,High,Rejected
A1249,38031,68718,38,5,SelfEmployed,300,1.81,High,Rejected
A1250,75761,46020,28,3,Salaried,343,0.61,High,Rejected
A1251,88934,58299,27,2,Salaried,420,0.66,High,Rejected
A1252,76127,71609,55,1,Salaried,358,0.94,High,Rejected
A1253,94787,70696,23,0,Salaried,502,0.75,High,Rejected
A1254,28959,29392,13,1,Salaried,300,1.01,High,Rejected
A1255,64475,6722,26,3,Salaried,404,0.1,High,Rejected
A1256,88268,79268,47,3,Salaried,329,0.9,High,Rejected
A1257,31186,55914,18,0,SelfEmployed,300,1.79,High,Rejected
A1258,52281,36284,22,4,SelfEmployed,300,0.69,High,Rejected
A1259,26537,4355,39,5,Salaried,300,0.16,High,Rejected
A1260,63816,27100,43,3,SelfEmployed,308,0.42,High,Rejected
A1261,77024,35320,27,3,Salaried,377,0.46,High,Rejected
A1262,33915,53846,18,3,Salaried,300,1.59,High,Rejected
A1263,58974,28344,69,4,SelfEmployed,300,0.48,High,Rejected
A1264,31818,33097,35,5,SelfEmployed,300,1.04,High,Rejected
A1265,79159,6106,12,4,SelfEmployed,391,0.08,High,Rejected
A1266,77161,57049,42,2,SelfEmployed,332,0.74,High,Rejected
A1267,89225,3237,30,1,SelfEmployed,555,0.04,High,Rejected
A1268,49680,44009,25,1,SelfEmployed,300,0.89,High,Rejected
A1269,86171,13282,43,2,Salaried,510,0.15,High,Rejected
A1270,68071,70253,70,0,Salaried,351,1.03,High,Rejected
A1271,22864,63919,24,3,Salaried,300,2.8,High,Rejected
A1272,41834,1150,67,0,SelfEmployed,430,0.03,High,Rejected
A1273,32174,40543,12,5,SelfEmployed,300,1.26,High,Rejected
A1274,45308,39174,33,3,Salaried,300,0.86,High,Rejected
A1275,34206,12032,55,4,SelfEmployed,300,0.35,High,Rejected
A1276,25791,25167,14,3,SelfEmployed,300,0.98,High,Rejected
A1277,39577,73522,62,0,Salaried,300,1.86,High,Rejected
A1278,76236,5254,63,1,Salaried,533,0.07,High,Rejected
A1279,92206,61126,30,3,SelfEmployed,360,0.66,High,Rejected
A1280,28294,48182,31,2,Salaried,300,1.7,High,Rejected
A1281,27927,61862,17,5,Salaried,300,2.22,High,Rejected
A1282,67449,6815,62,2,Salaried,455,0.1,High,Rejected
A1283,74251,72550,45,0,SelfEmployed,354,0.98,High,Rejected
A1284,22006,15517,14,4,SelfEmployed,300,0.71,High,Rejected
A1285,46040,57,45,5,SelfEmployed,300,0.0,High,Rejected
A1286,93002,424,30,1,Salaried,604,0.0,High,Rejected
A1287,79248,71591,68,2,Salaried,336,0.9,High,Rejected
A1288,34661,71192,60,2,Salaried,300,2.05,High,Rejected
A1289,53417,43837,13,5,SelfEmployed,300,0.82,High,Rejected
A1290,91298,63395,55,5,SelfEmployed,300,0.69,High,Rejected
A1291,23961,3569,64,1,SelfEmployed,304,0.15,High,Rejected
A1292,34725,6041,69,2,SelfEmployed,300,0.17,High,Rejected
A1293,71366,42269,62,5,SelfEmployed,300,0.59,High,Rejected
A1294,99611,52231,42,1,Salaried,523,0.52,High,Rejected
A1295,33039,30783,51,1,SelfEmployed,300,0.93,High,Rejected
A1296,78752,69058,68,4,SelfEmployed,300,0.88,High,Rejected
A1297,38682,49219,25,0,Salaried,300,1.27,High,Rejected
A1298,84210,42495,25,1,SelfEmployed,443,0.5,High,Rejected
A1299,39575,47969,51,3,Salaried,300,1.21,High,Rejected
A1300,73096,49879,58,2,Salaried,359,0.68,High,Rejected
A1301,24545,49856,24,0,SelfEmployed,300,2.03,High,Rejected
A1302,39294,44350,25,1,Salaried,300,1.13,High,Rejected
A1303,98372,17149,43,4,SelfEmployed,439,0.17,High,Rejected
A1304,57761,48700,14,1,Salaried,313,0.84,High,Rejected
A1305,44061,23831,24,4,SelfEmployed,300,0.54,High,Rejected
A1306,36914,40890,40,0,Salaried,300,1.11,High,Rejected
A1307,93626,34136,51,2,SelfEmployed,464,0.36,High,Rejected
A1308,72673,72973,45,2,SelfEmployed,300,1.0,High,Rejected
A1309,61147,2290,10,2,SelfEmployed,416,0.04,High,Rejected
A1310,85326,11411,26,0,Salaried,591,0.13,High,Rejected
A1311,76420,44636,47,1,Salaried,430,0.58,High,Rejected
A1312,80302,74830,58,0,SelfEmployed,384,0.93,High,Rejected
A1313,27718,47349,12,1,Salaried,300,1.71,High,Rejected
A1314,31820,41860,24,5,SelfEmployed,300,1.32,High,Rejected
A1315,68010,73353,60,3,Salaried,300,1.08,High,Rejected
A1316,32928,4525,46,5,Salaried,300,0.14,High,Rejected
A1317,30219,43291,17,1,SelfEmployed,300,1.43,High,Rejected
A1318,36481,10425,43,2,Salaried,310,0.29,High,Rejected
A1319,22459,22689,29,2,SelfEmployed,300,1.01,High,Rejected
A1320,32903,65195,14,4,SelfEmployed,300,1.98,High,Rejected
A1321,79673,77633,48,4,Salaried,300,0.97,High,Rejected
A1322,92988,37603,40,4,SelfEmployed,374,0.4,High,Rejected
A1323,48941,20692,49,4,Salaried,300,0.42,High,Rejected
A1324,80644,45925,48,4,Salaried,328,0.57,High,Rejected
A1325,31712,70019,40,1,SelfEmployed,300,2.21,High,Rejected
A1326,67188,52916,10,5,SelfEmployed,300,0.79,High,Rejected
A1327,85238,79398,66,3,SelfEmployed,300,0.93,High,Rejected
A1328,51707,52279,13,1,Salaried,300,1.01,High,Rejected
A1329,63667,662,10,4,Salaried,380,0.01,High,Rejected
A1330,97346,3176,46,1,SelfEmployed,584,0.03,High,Rejected
A1331,89109,79043,58,3,Salaried,334,0.89,High,Rejected
A1332,60594,47903,66,2,Salaried,300,0.79,High,Rejected
A1333,47796,16456,38,1,SelfEmployed,348,0.34,High,Rejected
A1334,57102,47486,58,3,SelfEmployed,300,0.83,High,Rejected
A1335,91208,76275,32,1,Salaried,431,0.84,High,Rejected
A1336,53444,23876,33,2,Salaried,337,0.45,High,Rejected
A1337,21097,71306,24,1,SelfEmployed,300,3.38,High,Rejected
A1338,62811,41271,40,0,SelfEmployed,378,0.66,High,Rejected
A1339,83743,13491,66,2,Salaried,500,0.16,High,Rejected
A1340,36055,67124,40,4,SelfEmployed,300,1.86,High,Rejected
A1341,59612,78302,35,5,Salaried,300,1.31,High,Rejected
A1342,26975,72462,24,1,Salaried,300,2.69,High,Rejected
A1343,75987,3507,35,0,Salaried,576,0.05,High,Rejected
A1344,82254,39636,28,0,Salaried,511,0.48,High,Rejected
A1345,43500,46279,51,4,SelfEmployed,300,1.06,High,Rejected
A1346,25657,74584,16,4,Salaried,300,2.91,High,Rejected
A1347,28069,56722,31,1,Salaried,300,2.02,High,Rejected
A1348,94678,33959,65,1,SelfEmployed,509,0.36,High,Rejected
A1349,31265,7138,44,3,SelfEmployed,300,0.23,High,Rejected
A1350,46831,53846,24,0,SelfEmployed,300,1.15,High,Rejected
A1351,32225,26285,25,1,SelfEmployed,300,0.82,High,Rejected
A1352,44762,65635,25,1,SelfEmployed,300,1.47,High,Rejected
A1353,85857,44868,60,5,Salaried,315,0.52,High,Rejected
A1354,58105,46370,45,2,SelfEmployed,300,0.8,High,Rejected
A1355,30405,78591,21,1,Salaried,300,2.58,High,Rejected
A1356,35833,50078,55,2,Salaried,300,1.4,High,Rejected
A1357,50854,54642,60,5,SelfEmployed,300,1.07,High,Rejected
A1358,83148,18523,25,2,SelfEmployed,456,0.22,High,Rejected
A1359,44986,70516,32,0,Salaried,300,1.57,High,Rejected
A1360,25123,13733,37,4,SelfEmployed,300,0.55,High,Rejected
A1361,37188,19632,41,1,SelfEmployed,300,0.53,High,Rejected
A1362,41065,23153,42,3,SelfEmployed,300,0.56,High,Rejected
A1363,33696,15505,46,1,Salaried,305,0.46,High,Rejected
A1364,79989,44224,48,0,SelfEmployed,459,0.55,High,Rejected
A1365,51269,4661,45,1,SelfEmployed,411,0.09,High,Rejected
A1366,73873,65235,47,4,Salaried,300,0.88,High,Rejected
A1367,23322,61103,66,0,SelfEmployed,300,2.62,High,Rejected
A1368,90562,23891,64,0,SelfEmployed,554,0.26,High,Rejected
A1369,83885,13466,12,3,Salaried,461,0.16,High,Rejected
A1370,79839,13667,33,5,Salaried,365,0.17,High,Rejected
A1371,59321,45962,68,5,SelfEmployed,300,0.77,High,Rejected
A1372,81601,54988,36,4,Salaried,310,0.67,High,Rejected
A1373,77146,58965,53,2,SelfEmployed,327,0.76,High,Rejected
A1374,32258,61613,67,0,SelfEmployed,300,1.91,High,Rejected
A1375,65923,49258,23,1,Salaried,361,0.75,High,Rejected
A1376,80218,57602,48,3,SelfEmployed,307,0.72,High,Rejected
A1377,31539,10364,31,3,SelfEmployed,300,0.33,High,Rejected
A1378,91299,62740,20,0,SelfEmployed,472,0.69,High,Rejected
A1379,39223,28562,10,5,SelfEmployed,300,0.73,High,Rejected
A1380,23295,49382,41,3,SelfEmployed,300,2.12,High,Rejected
A1381,22018,71975,29,3,SelfEmployed,300,3.27,High,Rejected
A1382,96185,30858,33,0,Salaried,592,0.32,High,Rejected
A1383,84500,56985,64,0,Salaried,480,0.67,High,Rejected
A1384,37589,76458,20,1,Salaried,300,2.03,High,Rejected
A1385,20190,25051,30,5,SelfEmployed,300,1.24,High,Rejected
A1386,68127,53798,48,2,Salaried,320,0.79,High,Rejected
A1387,87038,67508,41,1,Salaried,429,0.78,High,Rejected
A1388,72638,14723,28,0,Salaried,533,0.2,High,Rejected
A1389,75849,11902,45,4,Salaried,394,0.16,High,Rejected
A1390,84995,21817,12,1,SelfEmployed,496,0.26,High,Rejected
A1391,77786,67218,46,2,SelfEmployed,309,0.86,High,Rejected
A1392,61800,19729,67,2,Salaried,392,0.32,High,Rejected
A1393,50756,588,31,1,SelfEmployed,425,0.01,High,Rejected
A1394,60406,26434,58,0,Salaried,443,0.44,High,Rejected
A1395,92269,77845,32,5,Salaried,300,0.84,High,Rejected
A1396,85775,1879,35,5,SelfEmployed,385,0.02,High,Rejected
A1397,86560,37849,45,0,SelfEmployed,505,0.44,High,Rejected
A1398,54548,51315,24,0,Salaried,322,0.94,High,Rejected
A1399,21744,7717,24,2,Salaried,300,0.35,High,Rejected
A1400,87609,47800,67,1,Salaried,477,0.55,High,Rejected
A1401,55266,61662,27,2,Salaried,300,1.12,High,Rejected
A1402,59766,11201,23,1,SelfEmployed,421,0.19,High,Rejected
A1403,58193,61681,47,1,SelfEmployed,300,1.06,High,Rejected
A1404,73279,25304,41,3,Salaried,387,0.35,High,Rejected
A1405,47158,70960,24,1,Salaried,300,1.5,High,Rejected
A1406,69616,26683,46,2,SelfEmployed,376,0.38,High,Rejected
A1407,50255,49058,58,4,SelfEmployed,300,0.98,High,Rejected
A1408,29636,32369,23,5,SelfEmployed,300,1.09,High,Rejected
A1409,66046,64515,43,1,Salaried,315,0.98,High,Rejected
A1410,77967,57595,39,2,SelfEmployed,335,0.74,High,Rejected
A1411,69595,20514,26,5,Salaried,304,0.29,High,Rejected
A1412,53220,64048,28,0,Salaried,300,1.2,High,Rejected
A1413,83924,38448,29,0,SelfEmployed,492,0.46,High,Rejected
A1414,63129,50994,28,1,Salaried,339,0.81,High,Rejected
A1415,86465,63056,34,1,SelfEmployed,406,0.73,High,Rejected
A1416,79247,62982,28,4,Salaried,300,0.79,High,Rejected
A1417,57651,69376,14,3,SelfEmployed,300,1.2,High,Rejected
A1418,25587,68541,54,3,SelfEmployed,300,2.68,High,Rejected
A1419,48080,48409,19,2,Salaried,300,1.01,High,Rejected
A1420,29819,7215,11,3,Salaried,300,0.24,High,Rejected
A1421,92166,30933,46,4,Salaried,415,0.34,High,Rejected
A1422,92101,41330,16,0,Salaried,552,0.45,High,Rejected
A1423,61381,8895,50,4,SelfEmployed,315,0.14,High,Rejected
A1424,83709,45845,62,5,SelfEmployed,300,0.55,High,Rejected
A1425,80333,35856,69,4,Salaried,351,0.45,High,Rejected
A1426,72870,69990,43,5,Salaried,300,0.96,High,Rejected
A1427,94058,33616,34,0,Salaried,577,0.36,High,Rejected
A1428,77490,6710,64,0,Salaried,573,0.09,High,Rejected
A1429,21348,31331,45,3,Salaried,300,1.47,High,Rejected
A1430,73105,42918,11,1,SelfEmployed,388,0.59,High,Rejected
A1431,57466,75880,59,1,Salaried,300,1.32,High,Rejected
A1432,84977,76132,55,2,Salaried,358,0.9,High,Rejected
A1433,95903,4642,58,1,SelfEmployed,575,0.05,High,Rejected
A1434,80136,39492,30,3,Salaried,381,0.49,High,Rejected
A1435,37694,76097,51,1,Salaried,300,2.02,High,Rejected
A1436,45650,12220,50,2,SelfEmployed,316,0.27,High,Rejected
A1437,48230,44638,50,0,SelfEmployed,300,0.93,High,Rejected
A1438,69125,12347,28,1,Salaried,486,0.18,High,Rejected
A1439,78961,17534,26,2,Salaried,471,0.22,High,Rejected
A1440,95510,55079,29,2,Salaried,458,0.58,High,Rejected
A1441,22271,57698,57,5,SelfEmployed,300,2.59,High,Rejected
A1442,58159,31488,53,4,SelfEmployed,300,0.54,High,Rejected
A1443,84297,6526,36,3,SelfEmployed,449,0.08,High,Rejected
A1444,28215,60668,41,0,SelfEmployed,300,2.15,High,Rejected
A1445,42220,58920,64,5,SelfEmployed,300,1.4,High,Rejected
A1446,22642,29790,69,5,Salaried,300,1.32,High,Rejected
A1447,96497,55974,64,3,Salaried,421,0.58,High,Rejected
A1448,63277,19641,64,5,Salaried,300,0.31,High,Rejected
A1449,92295,72419,57,0,Salaried,486,0.78,High,Rejected
A1450,89755,53767,12,5,SelfEmployed,300,0.6,High,Rejected
A1451,44452,57186,11,3,SelfEmployed,300,1.29,High,Rejected
A1452,52168,14248,33,2,Salaried,367,0.27,High,Rejected
A1453,93946,8243,48,0,SelfEmployed,601,0.09,High,Rejected
A1454,69472,20776,14,3,Salaried,383,0.3,High,Rejected
A1455,51649,36321,20,1,Salaried,320,0.7,High,Rejected
A1456,57274,46131,35,3,Salaried,300,0.81,High,Rejected
A1457,76961,41153,36,3,Salaried,362,0.53,High,Rejected
A1458,83443,18656,16,0,Salaried,567,0.22,High,Rejected
A1459,59674,11946,29,3,SelfEmployed,338,0.2,High,Rejected
A1460,73633,67126,38,3,SelfEmployed,300,0.91,High,Rejected
A1461,49367,13283,32,2,Salaried,358,0.27,High,Rejected
A1462,49415,57991,22,2,Salaried,300,1.17,High,Rejected
A1463,94692,48209,44,2,SelfEmployed,439,0.51,High,Rejected
A1464,78186,58310,36,3,Salaried,324,0.75,High,Rejected
A1465,66645,11295,16,0,SelfEmployed,489,0.17,High,Rejected
A1466,63777,74796,29,3,Salaried,300,1.17,High,Rejected
A1467,90153,45615,33,5,Salaried,334,0.51,High,Rejected
A1468,32571,23554,50,2,Salaried,300,0.72,High,Rejected
A1469,91927,68451,62,0,SelfEmployed,462,0.74,High,Rejected
A1470,68531,68859,40,2,Salaried,300,1.0,High,Rejected
A1471,98047,74,23,0,Salaried,663,0.0,Medium,Approved
A1472,38558,25115,16,0,Salaried,324,0.65,High,Rejected
A1473,77072,59745,38,5,Salaried,300,0.78,High,Rejected
A1474,84340,45232,17,0,Salaried,507,0.54,High,Rejected
A1475,51404,2190,21,2,Salaried,411,0.04,High,Rejected
A1476,69961,77554,19,5,Salaried,300,1.11,High,Rejected
A1477,80783,22399,21,0,SelfEmployed,517,0.28,High,Rejected
A1478,26883,25925,45,1,SelfEmployed,300,0.96,High,Rejected
A1479,84379,55975,15,0,Salaried,482,0.66,High,Rejected
A1480,62904,12141,22,4,SelfEmployed,311,0.19,High,Rejected
A1481,80444,37470,52,3,Salaried,388,0.47,High,Rejected
A1482,25931,43459,40,0,SelfEmployed,300,1.68,High,Rejected
A1483,98232,19023,39,2,SelfEmployed,515,0.19,High,Rejected
A1484,47777,65242,42,4,SelfEmployed,300,1.37,High,Rejected
A1485,83613,54149,41,5,Salaried,300,0.65,High,Rejected
A1486,24977,153,57,3,SelfEmployed,300,0.01,High,Rejected
A1487,93397,34141,37,1,SelfEmployed,503,0.37,High,Rejected
A1488,75172,64337,64,0,SelfEmployed,381,0.86,High,Rejected
A1489,36668,8546,67,5,Salaried,300,0.23,High,Rejected
A1490,90374,51475,27,5,SelfEmployed,300,0.57,High,Rejected
A1491,47971,63884,22,1,Salaried,300,1.33,High,Rejected
A1492,23064,20273,18,0,Salaried,300,0.88,High,Rejected
A1493,63352,11609,25,2,SelfEmployed,395,0.18,High,Rejected
A1494,20462,45768,11,0,SelfEmployed,300,2.24,High,Rejected
A1495,27640,48863,40,2,Salaried,300,1.77,High,Rejected
A1496,49549,20167,69,4,Salaried,300,0.41,High,Rejected
A1497,37648,30821,64,3,Salaried,300,0.82,High,Rejected
A1498,44484,43303,65,1,SelfEmployed,300,0.97,High,Rejected
A1499,59249,3043,66,3,SelfEmployed,367,0.05,High,Rejected
A1500,51380,70184,46,1,SelfEmployed,300,1.37,High,Rejected
A1501,34484,38156,32,1,SelfEmployed,300,1.11,High,Rejected
A1502,89631,29723,30,3,Salaried,447,0.33,High,Rejected
A1503,37001,15507,65,0,SelfEmployed,335,0.42,High,Rejected
A1504,77187,3026,18,3,SelfEmployed,432,0.04,High,Rejected
A1505,84485,32903,50,0,Salaried,537,0.39,High,Rejected
A1506,68917,45805,28,5,SelfEmployed,300,0.66,High,Rejected
A1507,37920,55543,34,3,Salaried,300,1.46,High,Rejected
A1508,79060,2775,10,1,Salaried,549,0.04,High,Rejected
A1509,35244,41772,13,4,SelfEmployed,300,1.19,High,Rejected
A1510,50199,21268,64,4,Salaried,300,0.42,High,Rejected
A1511,85146,9128,36,3,SelfEmployed,446,0.11,High,Rejected
A1512,77883,52830,56,2,SelfEmployed,346,0.68,High,Rejected
A1513,46342,34051,53,3,SelfEmployed,300,0.73,High,Rejected
A1514,36140,49137,42,2,SelfEmployed,300,1.36,High,Rejected
A1515,90150,62277,55,1,SelfEmployed,427,0.69,High,Rejected
A1516,68243,70485,12,2,Salaried,300,1.03,High,Rejected
A1517,22737,57609,21,2,Salaried,300,2.53,High,Rejected
A1518,87175,73708,42,2,Salaried,376,0.85,High,Rejected
A1519,75116,30389,70,0,SelfEmployed,471,0.4,High,Rejected
A1520,77784,29710,33,3,Salaried,395,0.38,High,Rejected
A1521,50980,31185,33,2,Salaried,300,0.61,High,Rejected
A1522,75223,60717,32,1,Salaried,381,0.81,High,Rejected
A1523,41450,17146,47,1,Salaried,342,0.41,High,Rejected
A1524,48793,7363,61,4,Salaried,300,0.15,High,Rejected
A1525,49235,21511,15,2,Salaried,324,0.44,High,Rejected
A1526,26736,26151,10,1,Salaried,300,0.98,High,Rejected
A1527,85535,51587,13,5,Salaried,300,0.6,High,Rejected
A1528,84819,67044,51,1,Salaried,418,0.79,High,Rejected
A1529,89137,57668,30,1,SelfEmployed,432,0.65,High,Rejected
A1530,95155,39405,29,3,Salaried,450,0.41,High,Rejected
A1531,96993,78791,36,3,SelfEmployed,347,0.81,High,Rejected
A1532,49485,52158,22,3,SelfEmployed,300,1.05,High,Rejected
A1533,55530,72673,63,1,Salaried,300,1.31,High,Rejected
A1534,85774,2758,14,2,SelfEmployed,503,0.03,High,Rejected
A1535,30380,65669,11,4,SelfEmployed,300,2.16,High,Rejected
A1536,95114,18753,69,2,Salaried,533,0.2,High,Rejected
A1537,67980,68699,67,4,SelfEmployed,300,1.01,High,Rejected
A1538,94608,9248,27,1,SelfEmployed,561,0.1,High,Rejected
A1539,68162,71089,62,5,SelfEmployed,300,1.04,High,Rejected
A1540,76792,6152,31,4,Salaried,412,0.08,High,Rejected
A1541,62808,70249,59,5,Salaried,300,1.12,High,Rejected
A1542,54961,24779,20,0,Salaried,422,0.45,High,Rejected
A1543,30145,64171,67,1,Salaried,300,2.13,High,Rejected
A1544,94821,42018,24,5,Salaried,363,0.44,High,Rejected
A1545,59433,22210,69,3,SelfEmployed,303,0.37,High,Rejected
A1546,74501,57525,45,1,SelfEmployed,356,0.77,High,Rejected
A1547,85955,49316,45,5,SelfEmployed,300,0.57,High,Rejected
A1548,66434,11880,11,0,Salaried,516,0.18,High,Rejected
A1549,70634,25926,56,1,SelfEmployed,423,0.37,High,Rejected
A1550,59606,75761,42,0,SelfEmployed,300,1.27,High,Rejected
A1551,70278,39116,41,5,Salaried,300,0.56,High,Rejected
A1552,84540,28120,69,3,Salaried,429,0.33,High,Rejected
A1553,77922,36388,20,3,SelfEmployed,349,0.47,High,Rejected
A1554,93576,71202,49,2,Salaried,415,0.76,High,Rejected
A1555,78515,6940,33,2,SelfEmployed,467,0.09,High,Rejected
A1556,90463,66668,54,2,SelfEmployed,379,0.74,High,Rejected
A1557,29627,23473,46,4,SelfEmployed,300,0.79,High,Rejected
A1558,23683,6180,50,2,SelfEmployed,300,0.26,High,Rejected
A1559,27779,53007,59,5,Salaried,300,1.91,High,Rejected
A1560,41488,65038,54,3,Salaried,300,1.57,High,Rejected
A1561,54019,5785,42,1,Salaried,447,0.11,High,Rejected
A1562,63656,35842,53,1,SelfEmployed,360,0.56,High,Rejected
A1563,59692,32402,60,0,SelfEmployed,390,0.54,High,Rejected
A1564,57328,20556,29,2,Salaried,368,0.36,High,Rejected
A1565,92786,30794,15,2,SelfEmployed,468,0.33,High,Rejected
A1566,53411,76326,47,0,Salaried,300,1.43,High,Rejected
A1567,57245,59545,20,4,SelfEmployed,300,1.04,High,Rejected
A1568,72192,65524,31,0,SelfEmployed,361,0.91,High,Rejected
A1569,20135,48858,25,4,Salaried,300,2.43,High,Rejected
A1570,75171,59253,19,4,Salaried,300,0.79,High,Rejected
A1571,73611,29003,53,2,Salaried,418,0.39,High,Rejected
A1572,44869,68398,12,0,Salaried,300,1.52,High,Rejected
A1573,74302,70147,69,2,SelfEmployed,300,0.94,High,Rejected
A1574,38216,13859,70,0,Salaried,381,0.36,High,Rejected
A1575,29717,51235,14,5,Salaried,300,1.72,High,Rejected
A1576,59820,62341,17,4,Salaried,300,1.04,High,Rejected
A1577,70087,34021,33,2,Salaried,388,0.49,High,Rejected
A1578,31180,21156,50,2,SelfEmployed,300,0.68,High,Rejected
A1579,76412,18047,17,4,SelfEmployed,350,0.24,High,Rejected
A1580,78589,42828,29,5,Salaried,300,0.54,High,Rejected
A1581,63407,33413,43,2,Salaried,356,0.53,High,Rejected
A1582,75424,29075,18,3,Salaried,386,0.39,High,Rejected
A1583,37930,34660,42,4,SelfEmployed,300,0.91,High,Rejected
A1584,23982,56161,70,1,Salaried,300,2.34,High,Rejected
A1585,86429,10658,60,0,Salaried,597,0.12,High,Rejected
A1586,31931,75633,43,5,Salaried,300,2.37,High,Rejected
A1587,34277,74043,49,5,SelfEmployed,300,2.16,High,Rejected
A1588,82906,69232,64,4,Salaried,300,0.84,High,Rejected
A1589,60175,32331,62,0,Salaried,423,0.54,High,Rejected
A1590,70386,34079,10,4,SelfEmployed,300,0.48,High,Rejected
A1591,26619,58139,46,3,Salaried,300,2.18,High,Rejected
A1592,91981,10108,26,1,SelfEmployed,549,0.11,High,Rejected
A1593,79872,7726,45,5,Salaried,380,0.1,High,Rejected
A1594,80969,67015,22,1,SelfEmployed,367,0.83,High,Rejected
A1595,98319,43541,45,1,Salaried,535,0.44,High,Rejected
A1596,73590,69631,12,4,Salaried,300,0.95,High,Rejected
A1597,63409,37722,15,3,SelfEmployed,300,0.59,High,Rejected
A1598,74080,58782,54,1,SelfEmployed,350,0.79,High,Rejected
A1599,48228,52012,55,0,SelfEmployed,300,1.08,High,Rejected
A1600,46444,10172,36,0,SelfEmployed,408,0.22,High,Rejected
A1601,27156,18301,39,0,SelfEmployed,300,0.67,High,Rejected
A1602,37241,47961,31,5,Salaried,300,1.29,High,Rejected
A1603,54488,49160,54,2,Salaried,300,0.9,High,Rejected
A1604,49335,29960,50,1,SelfEmployed,301,0.61,High,Rejected
A1605,26006,56409,60,2,SelfEmployed,300,2.17,High,Rejected
A1606,42469,78595,27,4,Salaried,300,1.85,High,Rejected
A1607,30782,74320,60,1,SelfEmployed,300,2.41,High,Rejected
A1608,81308,68682,63,1,Salaried,395,0.84,High,Rejected
A1609,56279,66094,56,3,Salaried,300,1.17,High,Rejected
A1610,53408,44374,33,0,SelfEmployed,310,0.83,High,Rejected
A1611,65003,25481,45,3,SelfEmployed,319,0.39,High,Rejected
A1612,81954,58496,58,4,Salaried,304,0.71,High,Rejected
A1613,79243,68540,11,1,SelfEmployed,354,0.86,High,Rejected
A1614,72801,24046,50,2,Salaried,428,0.33,High,Rejected
A1615,27570,50344,20,4,Salaried,300,1.83,High,Rejected
A1616,40079,47469,56,3,Salaried,300,1.18,High,Rejected
A1617,53387,73284,66,2,SelfEmployed,300,1.37,High,Rejected
A1618,56057,51356,35,1,SelfEmployed,300,0.92,High,Rejected
A1619,28149,48210,29,1,Salaried,300,1.71,High,Rejected
A1620,90579,42038,34,3,Salaried,424,0.46,High,Rejected
A1621,74035,70586,19,0,SelfEmployed,358,0.95,High,Rejected
A1622,52611,60947,40,4,SelfEmployed,300,1.16,High,Rejected
A1623,43162,23171,52,5,SelfEmployed,300,0.54,High,Rejected
A1624,54467,55287,25,1,SelfEmployed,300,1.02,High,Rejected
A1625,62527,75555,36,4,SelfEmployed,300,1.21,High,Rejected
A1626,32407,40692,29,3,Salaried,300,1.26,High,Rejected
A1627,70104,50405,49,5,Salaried,300,0.72,High,Rejected
A1628,44778,22429,22,4,SelfEmployed,300,0.5,High,Rejected
A1629,74627,79527,37,2,SelfEmployed,300,1.07,High,Rejected
A1630,90051,13426,43,1,Salaried,565,0.15,High,Rejected
A1631,29857,61057,23,5,Salaried,300,2.04,High,Rejected
A1632,94652,25101,59,1,Salaried,558,0.27,High,Rejected
A1633,23144,67577,14,0,Salaried,300,2.92,High,Rejected
A1634,26471,53016,45,4,Salaried,300,2.0,High,Rejected
A1635,58068,58571,35,2,SelfEmployed,300,1.01,High,Rejected
A1636,51364,53133,51,1,Salaried,300,1.03,High,Rejected
A1637,45355,26937,28,0,Salaried,359,0.59,High,Rejected
A1638,60610,120,59,0,SelfEmployed,501,0.0,High,Rejected
A1639,90175,10541,46,4,Salaried,452,0.12,High,Rejected
A1640,94815,4437,14,3,Salaried,522,0.05,High,Rejected
A1641,35001,39689,42,1,SelfEmployed,300,1.13,High,Rejected
A1642,29320,56342,21,5,Salaried,300,1.92,High,Rejected
A1643,32553,26888,40,0,SelfEmployed,300,0.83,High,Rejected
A1644,33009,4598,63,4,Salaried,300,0.14,High,Rejected
A1645,32149,49098,13,4,Salaried,300,1.53,High,Rejected
A1646,32423,79888,53,4,Salaried,300,2.46,High,Rejected
A1647,38606,22880,39,1,Salaried,300,0.59,High,Rejected
A1648,99795,41892,20,5,SelfEmployed,355,0.42,High,Rejected
A1649,71087,46966,32,4,SelfEmployed,300,0.66,High,Rejected
A1650,79449,77172,16,5,Salaried,300,0.97,High,Rejected
A1651,29274,12433,37,4,SelfEmployed,300,0.42,High,Rejected
A1652,77365,26914,28,2,SelfEmployed,411,0.35,High,Rejected
A1653,80322,26822,53,0,Salaried,534,0.33,High,Rejected
A1654,72904,46718,47,3,Salaried,327,0.64,High,Rejected
A1655,82550,78457,65,2,SelfEmployed,308,0.95,High,Rejected
A1656,89585,66575,29,4,Salaried,324,0.74,High,Rejected
A1657,80381,47622,70,3,SelfEmployed,332,0.59,High,Rejected
A1658,61254,60996,36,5,Salaried,300,1.0,High,Rejected
A1659,35221,51959,63,1,SelfEmployed,300,1.48,High,Rejected
A1660,71387,45941,14,3,Salaried,321,0.64,High,Rejected
A1661,34424,4649,16,0,Salaried,413,0.14,High,Rejected
